"Scan Number","Fragment Type","Fragment Bond Number","Neutral Loss","Fragment Charge",Intensity,"Experimental Mz","Theoretical Mz","Mass Error (ppm)","% Base Peak","% TIC","Processing Time"
16303,y,9," ",1,8459514,932.4841919,932.47958115091,4.9446113183158,38.574354059044%,4.0496306708092%,1.9999999999909E-5
16335,y,1," ",1,99517.2109375,175.1195831,175.11895115091,3.6086847645463,12.636434213419%,1.0293699008195%,1.9999999999465E-6
16335,a,2," ",1,16462.390625,215.1397705,215.13901184731,3.5263371552402,2.0903511479945%,0.17028099205424%,4.000000000004E-6
16335,b,2," ",1,30141.572265625,243.1349335,243.13392646688,4.1418864723348,3.8272977250416%,0.31177348080119%,4.000000000004E-6
16335,y,2," ",1,356910.1875,289.1629333,289.16188115091,3.6386161510987,45.319518724004%,3.6917494054278%,4.000000000004E-6
16335,y,12," ",1,10083.168945312,1431.6871338,1431.6862641509,0.60742993271394,1.2803343244843%,0.10429663893717%,2.000000000002E-5
16339,b,1," ",1,37230.93359375,129.0666351,129.06585646688,6.0328358120117,0.54603690025353%,0.051241912738349%,1.9999999999465E-6
16339,c,1," ",1,45503.0859375,146.093277,146.092405568,5.9649370383314,0.66735807026481%,0.062627093491053%,1.9999999999465E-6
16339,a,2," ",1,3084.0029296875,158.0934448,158.09240584731,6.5718064407196,0.045230651975433%,0.0042445943132188%,5.0000000000328E-6
16339,y,1," ",1,15727.016601562,175.1195831,175.11895115091,3.6086847645463,0.23065581672103%,0.021645506425526%,4.000000000004E-6
16339,b,2," ",1,6763.7451171875,186.088562,186.08732046688,6.6717770875537,0.099198544366182%,0.0093091202294625%,5.0000000000328E-6
16339,b,4," ",1,425971.78125,386.2061462,386.20340946688,7.086247956088,6.24739399681%,0.58627616169893%,1.5999999999905E-5
16339,c,4," ",1,565217.4375,403.232666,403.229958568,6.7143622231359,8.2896008171429%,0.77792361928389%,1.7000000000045E-5
16339,b,5," ",1,21595.70703125,487.2548828,487.25108946688,7.7851711427594,0.31672729603822%,0.029722739356824%,2.1999999999966E-5
16339,b,8," ",1,6187.8662109375,799.3937988,799.39446246688,-0.83021200449069,0.090752580149402%,0.0085165229504388%,3.3000000000061E-5
16454,a,1," ",1,72668.8515625,110.0717773,110.07127184731,4.5920491560096,0.30791580948943%,0.11144992011162%,3.0000000000863E-6
16454,b,1," ",1,7916.1376953125,138.066452,138.06618646688,1.9232306460408,0.033542623752428%,0.012140730103274%,2.0000000000575E-6
16454,y,1," ",1,1381729.75,147.1135101,147.11280115091,4.8190849841743,5.8547290251444%,2.1191152322107%,2.0000000000575E-6
16454,y,2," ",1,1171737.125,260.1980591,260.19686115091,4.6040105392637,4.9649385891682%,1.7970561824657%,5.9999999999505E-6
16454,a,4," ",1,25701.361328125,501.2502136,501.24560584731,9.1926046576897,0.10890299362339%,0.039417365283609%,1.1000000000094E-5
16454,a,5," ",1,63133.671875,614.3344116,614.32966584731,7.7250911923517,0.26751290633389%,0.096826116493259%,1.400000000007E-5
16454,b,5," ",1,662995.6875,642.3240967,642.32458046688,-0.75315018876766,2.8092759059084%,1.0168155243608%,1.3999999999958E-5
16454,c,5," ",1,46925.06640625,659.3522949,659.351129568,1.7673921355087,0.19883305566483%,0.071967490744106%,1.4999999999987E-5
16454,a,6," ",1,11187.372070312,685.3644409,685.36677984731,-3.4126943089275,0.047403648922771%,0.017157718839453%,1.4999999999987E-5
16454,c,8," ",1,82753.171875,999.5635986,999.573413568,-9.8191567181207,0.3506455566288%,0.12691592334468%,1.8999999999991E-5
16526,b,1," ",1,10257.091796875,130.0504456,130.04986646688,4.4531619810693,0.37826536244436%,0.038694213041978%,2.0000000000575E-6
16526,c,1," ",1,3688.0881347656,147.0767822,147.076415568,2.4927994035492,0.13601087156585%,0.013913073103985%,1.9999999999465E-6
16526,a,3," ",2,20584.7890625,159.0770569,159.07641865709,4.0121779921547,0.75913454317915%,0.077654780631994%,2.9999999999752E-6
16526,y,1," ",1,20498.98046875,175.1196289,175.11895115091,3.8702212784896,0.7559700576253%,0.07733107328169%,2.9999999999752E-6
16526,a,2," ",1,1242480.125,189.0877228,189.08698084731,3.9238697856975,45.820706699362%,4.6871756253386%,4.000000000004E-6
16526,b,2," ",1,1571087,217.0827484,217.08189546688,3.9290845475145,57.939209793139%,5.9268237322399%,4.000000000004E-6
16526,y,3," ",2,9783.525390625,226.1195221,226.11861380889,4.0168789765464,0.36080098054654%,0.03690771451239%,3.999999999893E-6
16526,c,5," ",1,9955.953125,662.2871704,662.289264568,-3.1620141092395,0.36715984334415%,0.037558186948475%,1.3999999999958E-5
16526,c,8," ",1,51667.7578125,1052.4475098,1052.443194568,4.1002041947373,1.9054253898349%,0.19491326272495%,2.000000000002E-5
16580,y,1," ",1,316546.90625,175.1195831,175.11895115091,3.6086847645463,1.8667914995551%,1.0595960837289%,2.9999999999752E-6
16580,y,10," ",1,76144.7421875,1177.5786133,1177.5695091509,7.7313050485968,0.44905306178913%,0.2548837755966%,1.0999999999983E-5
16581,b,1," ",1,41384.546875,129.1026917,129.10223646688,3.5261443447818,2.5629059885166%,0.66175488940227%,2.0000000000575E-6
16581,y,1," ",1,58230.296875,147.1134186,147.11280115091,4.1971132773687,3.6061474111293%,0.93112493860976%,2.0000000000575E-6
16581,z,3," ",1,22614.83203125,373.2204285,373.22072708202,-0.80001456856623,1.4005152362125%,0.36161989920763%,7.999999999897E-6
16581,b,4," ",1,4351.6665039063,430.2313232,430.22961946688,3.9600553844802,0.26949460571782%,0.069584828238091%,1.0000000000066E-5
16581,y,7," ",1,113134.8046875,858.4865112,858.49309115091,-7.664535657798,7.0063318397335%,1.8090692255169%,1.6000000000016E-5
16581,b,10," ",1,20703.72265625,1141.5999756,1141.6099094669,-8.7016298618337,1.2821620335861%,0.33106052213123%,1.8000000000074E-5
16591,y,1," ",1,2133415.5,175.1196136,175.11895115091,3.7828520937121,3.8266463589583%,1.2739192426784%,2.9999999999752E-6
16591,a,2," ",1,2309850,185.0927734,185.09206584731,3.8227067582416,4.1431118749441%,1.3792729839549%,4.000000000004E-6
16591,b,2," ",1,1400184.375,213.0878143,213.08698046688,3.9131115339181,2.5114706631052%,0.83608740004473%,4.000000000004E-6
16591,c,2," ",1,415390.8125,230.114502,230.113529568,4.2258792988742,0.74507461870313%,0.24804092277176%,4.9999999999217E-6
16591,z,5," ",1,88344.5234375,517.2803955,517.28545908202,-9.7887576965838,0.15846104471727%,0.052752868999163%,9.9999999999545E-6
16591,x,5," ",1,429588.65625,560.2945557,560.29127273825,5.8593840576037,0.77054088492787%,0.25651883359488%,1.2000000000012E-5
16591,M,+2H," ",2,55751572,569.3057251,569.30979880889,-7.155522182335,100%,33.290749214286%,2.6999999999999E-5
16591,a,7," ",1,35882.30859375,735.3927002,735.38964284731,4.1574595464694,0.064361070560934%,0.02142628259207%,1.3999999999958E-5
16591,b,7," ",1,283184.21875,763.3771362,763.38455746688,-9.7215313125929,0.50793943308002%,0.16909684282714%,1.3000000000041E-5
16689,y,1," ",1,50013.6328125,175.1194611,175.11895115091,2.9120154480456,8.0959206771525%,0.34829592627832%,4.9999999999217E-6
16689,z,5," ",1,198899.21875,584.3222656,584.32766108202,-9.2336584050028,32.196667332375%,1.385138086055%,2.4999999999942E-5
16904,b,1," ",1,2922.666015625,114.091713,114.09133646688,3.3002779409843,0.18443864911649%,0.019545934401252%,1.0000000000288E-6
16904,y,1," ",1,333576.40625,147.1134033,147.11280115091,4.0931114510051,21.050773990926%,2.2308613161787%,3.0000000000863E-6
16904,a,2," ",1,7128.5825195313,200.140152,200.13935184731,3.9979778270181,0.44985849323485%,0.047673872264489%,8.000000000008E-6
16904,b,2," ",1,11215.06640625,228.135437,228.13426646688,5.1308956744658,0.70774138634452%,0.075003079760165%,9.0000000000368E-6
16904,y,2," ",1,113827.2421875,260.1978455,260.19686115091,3.7830936417644,7.1832165117328%,0.76124326111087%,1.2000000000012E-5
16904,x,2," ",1,5222.2211914063,287.1816101,287.18395073825,-8.1503100814701,0.32955507635193%,0.034924685985452%,1.299999999993E-5
16904,a,3," ",1,6038.8676757813,301.1890259,301.18703184731,6.6206459116166,0.3810906173883%,0.040386178515653%,1.3999999999958E-5
16904,x,3," ",1,4252.2978515625,424.2406616,424.24286073825,-5.183677682129,0.26834679952831%,0.028438122733449%,2.0999999999938E-5
16904,M,+2H," ",2,152203.96875,427.7431946,427.74015380889,7.1089680941224,9.6050298721577%,1.0178955696248%,5.1000000000023E-5
16904,x,4," ",1,11583.87109375,553.282959,553.28545073825,-4.5035311262324,0.73101528694988%,0.077469537504639%,2.5000000000053E-5
16904,a,5," ",1,25171.3046875,567.2919922,567.28853184731,6.0998107607917,1.5884679974524%,0.16833831426017%,2.5000000000053E-5
16904,b,5," ",1,203504.34375,595.286377,595.28344646688,4.9229205656496,12.842406915441%,1.3609774541607%,2.9999999999974E-5
16904,z,5," ",1,19601.7265625,611.322937,611.32731708202,-7.1648720687048,1.2369925089662%,0.13109060682733%,2.6000000000082E-5
16904,c,5," ",1,52376.94921875,612.3132935,612.309995568,5.3860495907362,3.3053156628584%,0.350281697633%,2.599999999997E-5
16904,a,6," ",1,5934.779296875,680.37677,680.37259184731,6.1409773719028,0.37452198454022%,0.039690065920112%,2.8000000000028E-5
16904,b,6," ",1,17053.23046875,708.37146,708.36750646688,5.5811892623927,1.0761663405648%,0.11404701128683%,2.8999999999946E-5
16927,x,5," ",1,9060.2275390625,626.3422241,626.33822273825,6.3885000239527,0.33074910286331%,0.034180292663901%,1.3000000000041E-5
16927,x,6," ",1,11790.8984375,683.3616943,683.35968673825,2.9377819468859,0.43043390062133%,0.044481924722807%,1.6000000000016E-5
16927,M,+2H," ",2,2739305.25,753.3856812,753.39266680889,-9.272201870053,100%,10.334205706985%,3.7999999999982E-5
16927,b,9," ",1,21226.185546875,1063.5408936,1063.5353104669,5.249598265416,0.77487478063553%,0.080077153802423%,1.8999999999991E-5
16927,c,9," ",1,238549.5625,1080.5592041,1080.561859568,-2.4574881811783,8.7083964994409%,0.89994360803209%,2.000000000002E-5
16927,b,10," ",1,70347.609375,1160.5909424,1160.5880744669,2.4711033863945,2.5680821578756%,0.26539089291924%,2.000000000002E-5
16927,c,10," ",1,1336800.5,1177.6124268,1177.614623568,-1.8654387903093,48.800713246543%,5.0431660933736%,2.000000000002E-5
16936,b,1," ",1,87932.8203125,129.1028137,129.10223646688,4.4711318472711,0.61938789077752%,0.3298575701233%,1.0000000000288E-6
16936,y,1," ",1,47168.02734375,147.1134033,147.11280115091,4.0931114510051,0.3322457401543%,0.17693883616863%,4.9999999999217E-6
16936,y,2," ",1,14361.095703125,204.1347961,204.13426515091,2.6009797552033,0.10115777869061%,0.053871991323671%,5.0000000000328E-6
16936,b,2," ",1,7148.794921875,242.1864777,242.18629646688,0.74832112167342,0.050355225642998%,0.026816882636758%,5.0000000000328E-6
16936,y,3," ",1,17758.599609375,317.2200012,317.21832515091,5.2835821834509,0.12508937523126%,0.066616861544111%,8.000000000008E-6
16936,b,3," ",1,8899.0927734375,357.2154541,357.21323646688,6.2081493478247,0.062684106835015%,0.033382679051073%,8.000000000008E-6
16936,y,4," ",1,12037.736328125,454.2790222,454.27723515091,3.9338292848829,0.084792323133906%,0.045156500620233%,9.9999999999545E-6
16936,b,4," ",1,5177.8090820313,486.2588501,486.25582646688,6.2181941201347,0.036471845606346%,0.019423231465697%,1.1000000000094E-5
16936,z,5," ",1,5520.5141601563,509.2913818,509.29562508202,-8.3316679153683,0.038885817713054%,0.020708802245043%,1.2000000000012E-5
16936,y,5," ",1,14664.681640625,525.3158569,525.31434915091,2.8701844780828,0.10329620041789%,0.055010816614518%,1.2000000000012E-5
16936,b,5," ",1,9494.5634765625,557.295105,557.29294046688,3.8840131712246,0.066878528684759%,0.035616435667936%,1.2000000000012E-5
16936,a,6," ",1,4134.0244140625,628.3726807,628.36643984731,9.9318682465566,0.02911955573754%,0.015507739240103%,1.3000000000041E-5
16936,y,6," ",1,9188.73046875,654.3570557,654.35693915091,0.17811240932361,0.064724278872619%,0.034469181065365%,1.299999999993E-5
16936,b,6," ",1,11249.1875,656.3648682,656.36135446688,5.3533516212384,0.079237882895419%,0.042198460613732%,1.3999999999958E-5
16936,y,7," ",1,29006.5546875,725.3999634,725.39405315091,8.1476392939036,0.2043185770997%,0.1088106990412%,1.400000000007E-5
16936,y,8," ",1,20505.65234375,824.468689,824.46246715091,7.5465522553565,0.14443927431277%,0.076921729928194%,1.4999999999987E-5
16936,b,8," ",1,4308.4858398438,856.4469604,856.44105846688,6.8912309406863,0.030348440403728%,0.016162186826157%,1.4999999999987E-5
16936,y,9," ",1,24809.048828125,895.505127,895.49958115091,6.1930225403437,0.17475186592718%,0.093064825334077%,1.4999999999987E-5
16936,b,9," ",1,26749.10546875,927.4794312,927.47817246688,1.3571565977823,0.18841738451688%,0.10034245349503%,1.4999999999987E-5
16936,y,10," ",1,10137.65625,1024.5472412,1024.5421711509,4.9485997097836,0.07140839449707%,0.038028834347474%,1.7000000000045E-5
16936,a,10," ",1,7010.2924804688,1036.546875,1036.5421678473,4.5412071377945,0.049379631607174%,0.026297326018239%,1.6000000000016E-5
16936,b,10," ",1,15404.004882812,1064.5413818,1064.5370824669,4.038687981693,0.10850390172844%,0.057784199378052%,1.6000000000016E-5
16936,y,11," ",1,42500.125,1139.5787354,1139.5691111509,8.4455159383492,0.29936561443132%,0.15942838990738%,1.7000000000045E-5
16936,b,11," ",1,8634.373046875,1177.6259766,1177.6211424669,4.1049985830713,0.060819453881771%,0.03238965044745%,1.6999999999934E-5
16936,y,12," ",1,29955.83984375,1252.6594238,1252.6531711509,4.9915245779872,0.21100522411712%,0.11237170042705%,1.7000000000045E-5
16988,b,1," ",1,3946.7641601563,130.0505524,130.04986646688,5.2743854309582,0.25831672967686%,0.014430403779884%,2.0000000000575E-6
16988,c,1," ",1,3747.78125,147.0767365,147.076415568,2.1820765741245,0.24529324701426%,0.01370287012894%,4.000000000004E-6
16988,y,1," ",1,282076.21875,175.1197205,175.11895115091,4.393294306214,18.461961087695%,1.0313445567277%,4.9999999999217E-6
16988,z,2," ",1,8605.7138671875,246.1333923,246.13225608202,4.6162904410483,0.56324618662257%,0.031464744504202%,9.9999999999545E-6
16988,a,2," ",1,59829.8515625,265.1193237,265.11828184731,3.929765551223,3.9158791773524%,0.21875361209908%,1.3000000000041E-5
16988,b,2," ",1,35833.2734375,293.1140747,293.11319646688,2.9962251159036,2.345296965407%,0.13101583562511%,1.299999999993E-5
16988,a,5," ",1,17668.3125,506.2214355,506.22453884731,-6.130377077312,1.1563955986993%,0.064599979410493%,2.6999999999999E-5
16988,M,+2H," ",2,285638.0625,515.2306519,515.23543630889,-9.2858692487699,18.695084677498%,1.044367590643%,6.9999999999903E-5
16988,b,6," ",1,12228.547851562,621.2567139,621.25148246688,8.4207978069784,0.80036160295616%,0.044710774695159%,3.2000000000032E-5
17093,z,1," ",1,2616.4494628906,159.101059,159.10022708202,5.2288924801203,1.4177885507655%,0.07792872124487%,2.9999999999752E-6
17093,y,1," ",1,41874.859375,175.1195831,175.11895115091,3.6086847645463,22.690939392805%,1.2472070604403%,2.9999999999752E-6
17093,b,6," ",1,3683.1437988281,535.1987305,535.19944746688,-1.3396255964899,1.9958035432613%,0.1096993045249%,9.0000000000368E-6
17093,b,12," ",1,3769.0563964844,1107.4398193,1107.4436544669,-3.4630808198453,2.0423574320527%,0.11225813815388%,1.6999999999934E-5
17249,c,1," ",1,2995.4750976563,131.1180115,131.117885568,0.96044868670914,0.12035657655544%,0.018259407317493%,2.9999999999752E-6
17249,y,1," ",1,210249.671875,147.1133881,147.11280115091,3.9897893752934,8.4477186101723%,1.2816111875337%,2.9999999999752E-6
17249,a,2," ",1,1044492.375,199.1812592,199.18048184731,3.902755349357,41.967141236332%,6.3668737323381%,8.000000000008E-6
17249,b,2," ",1,255605.734375,227.1762848,227.17539646688,3.9103403573315,10.270100780134%,1.5580864685845%,1.0000000000066E-5
17249,y,2," ",1,43840.0625,234.1458893,234.14483015091,4.5234784399787,1.7614701062295%,0.26723425564051%,9.9999999999545E-6
17249,z,6," ",1,16941.203125,575.291626,575.29094408202,1.1853445425662,0.68068841982716%,0.10326786844257%,2.599999999997E-5
17249,y,6," ",1,2488833.75,591.3121948,591.30966815091,4.2729710456299,100%,15.171092299292%,2.599999999997E-5
17249,b,7," ",1,7119.3076171875,671.3666382,671.37226346688,-8.3787597210272,0.28604994677477%,0.043396901447275%,2.8000000000028E-5
17249,y,7," ",1,774241.3125,704.3961792,704.39372815091,3.4796577439507,31.108599057691%,4.7195142760589%,2.7999999999917E-5
17249,x,7," ",1,6663.8354492188,731.387207,731.38081773825,8.7358891510921,0.26774932030791%,0.040620496514639%,2.9000000000057E-5
17253,a,2," ",1,99600.5703125,172.1088257,172.10805584731,4.4730776092328,3.6122559338489%,0.30837315647758%,6.9999999999792E-6
17253,y,1," ",1,387878.6875,175.1197052,175.11895115091,4.3059251214364,14.067360117913%,1.2009105451853%,5.0000000000328E-6
17253,b,2," ",1,836447.6875,200.1038513,200.10297046688,4.4018992768203,30.335801422082%,2.5897242637613%,6.9999999999792E-6
17253,a,3," ",1,10734.225585938,259.1408691,259.14008484731,3.0263658031425,0.38930269120366%,0.033234217594259%,1.3000000000041E-5
17253,b,3," ",1,245186.703125,287.1362,287.13499946688,4.1810755331898,8.8922896775119%,0.75912213486089%,1.3999999999958E-5
17253,y,2," ",1,42724.46484375,288.2044067,288.20301115091,4.8422432695194,1.5495062043132%,0.13227914299432%,1.4999999999987E-5
17253,a,4," ",1,19847.94140625,372.2265015,372.22414484731,6.3312730343123,0.71983367057503%,0.061451177657155%,2.1000000000049E-5
17253,b,4," ",1,35726.703125,400.2206421,400.21905946688,3.9544171713932,1.2957154256771%,0.11061338482929%,2.1999999999966E-5
17253,x,4," ",1,81893.2109375,489.2518311,489.25415873825,-4.7575236866131,2.9700556555327%,0.25354943120955%,2.8000000000028E-5
17253,b,5," ",1,157935.046875,529.2592773,529.26164946688,-4.4820305446324,5.7278970235508%,0.48898243022576%,3.0000000000086E-5
17253,y,5," ",1,932013.8125,591.3128052,591.30965915091,5.3204764074588,33.801738424482%,2.8856063809632%,3.1999999999921E-5
17253,y,6," ",1,555615.125,704.3973389,704.39371915091,5.1388151150861,20.150728313306%,1.7202390442681%,3.7999999999982E-5
17253,z,7," ",1,19826.771484375,775.4083862,775.40702408202,1.7566490098734,0.71906589208066%,0.061385633498015%,3.9000000000011E-5
17253,y,7," ",1,2757295.5,791.4293213,791.42574815091,4.5148254264838,100%,8.536857911643%,3.9000000000011E-5
17253,z,8," ",1,69719.140625,903.4656982,903.46560408202,0.10417439311664,2.5285335077434%,0.21585731280433%,4.1999999999986E-5
17253,y,8," ",1,7772.0864257813,919.4909058,919.48432815091,7.1536282779736,0.28187353969791%,0.02406314357453%,4.1999999999986E-5
17428,a,2," ",1,218131.25,171.1135406,171.11280584731,4.293966704303,2.1788856571551%,0.27287496903753%,4.9999999999217E-6
17428,y,1," ",1,731738.4375,175.1196594,175.11895115091,4.0443886074931,7.3092433397682%,0.9153805494462%,4.000000000004E-6
17428,c,2," ",1,17109.1171875,216.1347809,216.134269568,2.3658071533371,0.17090082253886%,0.021402938931486%,5.9999999999505E-6
17481,b,1," ",1,3214.8706054688,114.0915604,114.09133646688,1.9627530708375,0.24328505598998%,0.01737825937239%,1.0000000000001E-6
17481,c,1," ",1,7123.3032226563,131.1183014,131.117885568,3.1714361409141,0.539055357441%,0.038505627810003%,2.0E-6
17481,y,1," ",1,135424.984375,147.1133881,147.11280115091,3.9897893752934,10.248274020755%,0.73205139266481%,3.0E-6
17481,a,2," ",1,769522.375,199.1812744,199.18048184731,3.9790680475999,58.233539405583%,4.1597193376488%,7.0000000000001E-6
17481,b,2," ",1,184103.328125,227.1763306,227.17539646688,4.1119466964058,13.932003488614%,0.99518636365456%,8.0E-6
17481,y,2," ",1,13418.571289062,276.15625,276.15539115091,3.1100210914714,1.0154492257983%,0.072535240414202%,1.1E-5
17510,a,2," ",1,9982.1298828125,141.1029053,141.10223984731,4.7161029600225,0.043027089570409%,0.032598364528181%,3.0E-6
17510,b,2," ",1,9734.423828125,169.0978699,169.09715446688,4.2308998235797,0.041959374490833%,0.031789437739876%,1.9999999999998E-6
17510,y,1," ",1,299634.625,175.1197815,175.11895115091,4.7416289643832,1.2915485973058%,0.97850847922073%,2.0000000000003E-6
17510,b,3," ",1,13309.120117188,226.1199951,226.11861846688,6.0881015916853,0.057367787246645%,0.043463224203929%,3.0E-6
17510,c,3," ",1,11655.5546875,243.1464844,243.145167568,5.4158263318675,0.050240239449836%,0.038063221470949%,3.0E-6
17510,b,4," ",1,5480.0209960938,327.1673889,327.16629846688,3.3329628575166,0.023621146690612%,0.017895952482079%,5.0000000000002E-6
17510,a,6," ",1,6336.9516601563,512.2822876,512.28272784731,-0.85938347146596,0.02731487066246%,0.020694407169648%,8.0000000000002E-6
17510,b,6," ",1,14405.409179688,540.2807617,540.27764246688,5.7733892276705,0.062093244462791%,0.047043344970457%,9.0000000000003E-6
17510,y,7," ",1,26825.046875,745.3938599,745.39513215091,-1.7068140830373,0.11562699625942%,0.087601811114724%,1.0E-5
17510,y,8," ",1,44893.73046875,876.4417114,876.43561215091,6.9591525110887,0.19351046166557%,0.14660820967377%,1.1000000000001E-5
17510,y,9," ",1,98720.03125,947.4759521,947.47272615091,3.4047936178385,0.42552397903588%,0.32238726631497%,1.0E-5
17510,y,10," ",1,23406.716796875,1046.5473633,1046.5411401509,5.9463969951137,0.1008925862508%,0.07643866544616%,1.1000000000001E-5
17510,y,11," ",1,30558.015625,1160.5869141,1160.5840701509,2.450446429949,0.13171762848475%,0.099792463561987%,1.1E-5
17510,y,13," ",1,23923.85546875,1318.6624756,1318.6532141509,7.023415248027,0.10312166683944%,0.078127470854956%,1.1E-5
17523,a,2," ",1,2720524.25,145.0978088,145.09715584731,4.5001067537916,11.261131366663%,1.9872479945804%,3.9999999999997E-6
17523,b,2," ",1,5280573,173.092865,173.09207046688,4.5902340809271,21.858002642048%,3.8572742384067%,3.9999999999997E-6
17523,z,4," ",1,40681.8203125,544.2280884,544.22760708202,0.88440566910059,0.16839523587193%,0.029716649587629%,2.0E-5
17637,y,1," ",1,1792288.75,147.1133728,147.11280115091,3.8857875489298,86.982900325017%,11.086489940582%,1.9999999999994E-6
17637,a,2," ",1,18339.888671875,187.108139,187.10771584731,2.2615459179146,0.89006679772867%,0.11344432713319%,6.0000000000008E-6
17637,b,2," ",1,31560.640625,215.1027527,215.10263046688,0.56825488716316,1.531692958335%,0.1952234118567%,6.0000000000008E-6
17637,y,2," ",1,688842.5625,260.1978149,260.19686115091,3.665490378347,33.430731489871%,4.2609463122507%,9.0000000000003E-6
17637,b,4," ",1,8017.994140625,387.1884155,387.18742446688,2.5595694962855,0.38912724589749%,0.049596590607224%,1.2E-5
17637,y,6," ",1,278888.3125,646.3807983,646.37700915091,5.8621346943113,13.534936425841%,1.7251084520154%,1.6E-5
17689,y,1," ",1,17599.6875,147.1133881,147.11280115091,3.9897893752934,0.80237303759891%,0.084617622148983%,2.0000000000003E-6
17689,a,2," ",1,75123.546875,199.1812897,199.18048184731,4.0558828030381,3.4248965216739%,0.36118686220765%,3.9999999999988E-6
17689,b,2," ",1,38521.33984375,227.1761932,227.17539646688,3.5071276793082,1.7561950723733%,0.18520693504194%,4.0000000000005E-6
17689,y,2," ",1,15200.75,262.1407776,262.13974115091,3.9538037478846,0.69300502928144%,0.073083759008854%,4.9999999999998E-6
17689,b,3," ",1,4743.7827148438,314.2090759,314.20742546688,5.2526865607207,0.21626993925991%,0.022807655722383%,4.9999999999998E-6
17689,y,3," ",1,6840.8774414063,391.1846313,391.18233115091,5.8799922896465,0.31187687920612%,0.032890287540868%,7.0000000000001E-6
17689,y,4," ",1,17103.169921875,520.227356,520.22492115091,4.6803776442685,0.77973670855151%,0.082230412897903%,1.1000000000001E-5
17689,z,5," ",1,3705.2390136719,633.2543945,633.24878708202,8.8549999547684,0.16892253810927%,0.017814436468293%,1.4E-5
17689,y,5," ",1,19360.82421875,649.270752,649.26751115091,4.9915466819103,0.88266358927208%,0.093084999846449%,1.4E-5
17689,M,+2H," ",2,523992.40625,754.8428345,754.84286530889,-0.040814976672702,23.888911589003%,2.5193056093183%,4.1999999999999E-5
17689,y,6," ",1,15626.088867188,778.3154907,778.31010115091,6.9246808990509,0.71239630761374%,0.075128747793397%,1.7999999999999E-5
17689,y,7," ",1,45053.1796875,879.3600464,879.35778115091,2.5760266635108,2.0539828698293%,0.21661139923121%,1.9E-5
17689,y,8," ",1,21249.8203125,1010.4039307,1010.3982611509,5.6112023436138,0.96878327371277%,0.10216711324772%,1.9999999999999E-5
17689,y,9," ",1,111026.609375,1067.4246826,1067.4197251509,4.644329661986,5.0617238413197%,0.53380536902013%,2.1E-5
17689,y,10," ",1,10203.036132812,1195.4753418,1195.4783051509,-2.4787994028141,0.46515832139725%,0.04905522647824%,2.2000000000001E-5
17689,y,11," ",1,82964.59375,1282.5159912,1282.5103341509,4.4109189145731,3.7823713120103%,0.39888586917701%,2.3E-5
17689,y,12," ",1,5158.3979492188,1395.5960693,1395.5943941509,1.2003122814128,0.23517232517104%,0.024801086301168%,2.2999999999999E-5
17775,b,1," ",1,11111.266601562,114.0916901,114.09133646688,3.0995615613374,0.40590628986451%,0.027575061209906%,9.9999999999927E-7
17775,c,1," ",1,1123574.5,131.118515,131.117885568,4.8005045099602,41.04536170676%,2.7883981837888%,2.0000000000003E-6
17775,y,1," ",1,646781.125,147.1135406,147.11280115091,5.0264088862496,23.627596764371%,1.6051301575987%,4.0000000000005E-6
17775,a,2," ",1,113242.2265625,214.1558685,214.15500184731,4.0468477667939,4.1368579918258%,0.28103558675911%,8.9999999999986E-6
17775,b,2," ",1,1352853.875,242.1510773,242.14991646688,4.7938613315612,49.421179134777%,3.3574055730008%,9.9999999999996E-6
17775,y,2," ",1,12635.712890625,244.1667633,244.16556515091,4.9071173910135,0.46159592089218%,0.031358311242464%,1.0000000000001E-5
17775,b,3," ",1,118872.09375,355.2355042,355.23397646688,4.3006390779489,4.3425229789468%,0.29500734514326%,1.5000000000001E-5
17775,z,6," ",1,20791.65625,614.3612061,614.36337308202,-3.5271992341882,0.75954113524637%,0.051599085352561%,2.6E-5
17775,y,6," ",1,2737397,630.385498,630.38209715091,5.3949011341932,100%,6.7934550162084%,2.6E-5
17775,z,7," ",1,545402.6875,742.4211426,742.42195308202,-1.0916730245395,19.924135501719%,1.3535371826777%,2.7999999999999E-5
17776,b,1," ",1,8343.953125,114.091835,114.09133646688,4.3695966446006,0.098576016606324%,0.018023541403981%,9.9999999999927E-7
17776,c,1," ",1,607729.4375,131.1185608,131.117885568,5.1498084955379,7.1797559532853%,1.3127394791302%,9.9999999999927E-7
17776,y,1," ",1,297389.4375,147.1135712,147.11280115091,5.2344125389768,3.5133785737256%,0.64238266437863%,2.9999999999995E-6
17776,a,2," ",1,90721.203125,214.155838,214.15500184731,3.9044275583226,1.0717863214022%,0.19596435121901%,7.0000000000001E-6
17776,b,2," ",1,984714.375,242.151123,242.14991646688,4.9825873930117,11.633481052482%,2.127054172408%,7.9999999999993E-6
17776,y,2," ",1,53802.20703125,260.197937,260.19686115091,4.1347504588053,0.63562284858466%,0.11621665312906%,9.0000000000003E-6
17776,y,3," ",1,7828.9404296875,357.2507019,357.24962515091,3.0139964196107,0.092491622405513%,0.016911076784576%,1.4E-5
17776,y,7," ",1,3851972.25,875.4445801,875.44774915091,-3.6199201061518,45.507456093613%,8.3205382742202%,2.9E-5
17776,b,8," ",1,8677.06640625,970.487854,970.48486446688,3.0804531119564,0.10251143904367%,0.018743090151066%,3.0000000000001E-5
